Batting_team,Bowling_team,city,Runs_left,Balls_left,Wickets_left,Total_score,crr,rrr,result
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,88,84,7,103,2.67,6.29,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,88,83,7,103,2.59,6.36,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,88,82,7,103,2.53,6.44,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,87,81,7,103,2.62,6.44,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,87,80,7,103,2.55,6.52,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,85,79,7,103,2.78,6.46,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,85,78,7,103,2.71,6.54,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,84,77,7,103,2.79,6.55,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,84,76,7,103,2.73,6.63,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,83,75,7,103,2.8,6.64,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,79,74,7,103,3.26,6.41,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,78,73,7,103,3.32,6.41,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,78,72,7,103,3.25,6.5,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,77,71,7,103,3.31,6.51,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,77,70,7,103,3.24,6.6,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,74,69,7,103,3.53,6.43,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,73,68,7,103,3.58,6.44,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,72,67,7,103,3.62,6.45,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,68,66,7,103,4.0,6.18,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,67,65,7,103,4.04,6.18,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,67,64,7,103,3.96,6.28,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,66,63,7,103,4.0,6.29,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,66,62,6,103,3.93,6.39,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,66,61,6,103,3.86,6.49,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,65,60,6,103,3.9,6.5,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,64,59,6,103,3.93,6.51,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,63,58,6,103,3.97,6.52,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,63,57,6,103,3.9,6.63,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,62,56,6,103,3.94,6.64,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,62,55,6,103,3.88,6.76,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,62,54,5,103,3.82,6.89,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,61,53,5,103,3.85,6.91,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,61,52,4,103,3.79,7.04,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,61,51,4,103,3.74,7.18,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,56,51,4,103,4.17,6.59,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,56,50,4,103,4.11,6.72,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,55,49,4,103,4.14,6.73,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,55,48,4,103,4.08,6.88,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,55,47,4,103,4.03,7.02,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,55,46,4,103,3.97,7.17,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,54,45,4,103,4.0,7.2,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,53,44,4,103,4.03,7.23,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,53,43,4,103,3.97,7.4,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,53,42,3,103,3.92,7.57,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,52,42,3,103,4.0,7.43,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,52,41,3,103,3.95,7.61,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,51,40,3,103,3.97,7.65,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,50,39,3,103,4.0,7.69,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,49,38,3,103,4.02,7.74,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,45,37,3,103,4.27,7.3,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,45,36,3,103,4.21,7.5,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,44,35,3,103,4.24,7.54,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,44,34,3,103,4.19,7.76,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,43,33,3,103,4.21,7.82,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,42,32,3,103,4.23,7.88,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,41,31,3,103,4.25,7.94,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,40,30,3,103,4.27,8.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,40,29,3,103,4.22,8.28,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,40,28,3,103,4.17,8.57,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,40,27,3,103,4.13,8.89,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,40,26,3,103,4.09,9.23,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,39,25,3,103,4.11,9.36,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,39,24,3,103,4.06,9.75,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,37,23,3,103,4.14,9.65,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,33,22,3,103,4.35,9.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,31,21,3,103,4.42,8.86,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,30,20,3,103,4.44,9.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,30,19,3,103,4.4,9.47,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,29,18,3,103,4.41,9.67,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,29,17,3,103,4.37,10.24,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,29,16,3,103,4.33,10.88,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,28,15,3,103,4.34,11.2,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,28,14,3,103,4.3,12.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,28,13,3,103,4.26,12.92,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,27,12,3,103,4.28,13.5,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,23,11,3,103,4.46,12.55,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,22,10,3,103,4.47,13.2,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,21,9,3,103,4.49,14.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,21,8,2,103,4.45,15.75,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,21,7,2,103,4.41,18.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,21,6,1,103,4.37,21.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,20,6,1,103,4.42,20.0,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,19,5,1,103,4.43,22.8,0
Lumbini Lions,Kathmandu Gurkhas,Kathmandu,19,4,0,103,4.4,28.5,0
Pokhara Avengers,Biratnagar Kings,Kathmandu,133,114,10,139,7.0,7.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,132,113,10,139,6.86,7.01,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,132,112,10,139,6.0,7.07,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,128,111,10,139,8.0,6.92,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,124,110,10,139,9.6,6.76,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,120,109,10,139,10.91,6.61,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,117,108,10,139,11.5,6.5,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,113,107,10,139,12.46,6.34,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,109,106,10,139,13.29,6.17,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,108,105,10,139,12.8,6.17,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,108,104,10,139,12.0,6.23,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,107,103,10,139,11.65,6.23,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,107,102,10,139,11.0,6.29,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,107,101,10,139,10.42,6.36,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,106,101,10,139,10.74,6.3,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,105,100,10,139,10.5,6.3,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,101,99,10,139,11.14,6.12,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,100,98,10,139,10.91,6.12,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,100,97,10,139,10.43,6.19,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,94,96,10,139,11.5,5.88,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,93,95,10,139,11.28,5.87,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,93,94,10,139,10.85,5.94,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,93,93,9,139,10.44,6.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,93,92,9,139,10.07,6.07,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,92,91,9,139,9.93,6.07,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,88,90,9,139,10.4,5.87,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,88,89,9,139,10.06,5.93,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,82,88,9,139,10.88,5.59,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,82,87,9,139,10.55,5.66,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,82,86,9,139,10.24,5.72,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,81,85,9,139,10.11,5.72,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,81,84,9,139,9.83,5.79,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,80,83,9,139,9.73,5.78,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,80,82,9,139,9.47,5.85,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,79,81,9,139,9.38,5.85,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,77,80,9,139,9.45,5.77,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,76,79,9,139,9.37,5.77,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,76,78,9,139,9.14,5.85,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,76,77,9,139,8.93,5.92,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,75,76,9,139,8.86,5.92,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,74,75,9,139,8.8,5.92,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,74,74,9,139,8.61,6.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,73,73,9,139,8.55,6.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,73,72,9,139,8.38,6.08,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,73,71,9,139,8.2,6.17,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,69,70,9,139,8.52,5.91,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,65,69,9,139,8.82,5.65,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,65,68,9,139,8.65,5.74,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,64,67,9,139,8.6,5.73,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,64,66,9,139,8.44,5.82,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,64,65,9,139,8.29,5.91,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,64,64,9,139,8.14,6.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,63,63,9,139,8.11,6.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,62,62,9,139,8.07,6.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,62,61,9,139,7.93,6.1,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,62,60,9,139,7.8,6.2,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,61,59,9,139,7.77,6.2,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,60,58,9,139,7.74,6.21,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,60,57,8,139,7.62,6.32,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,60,56,8,139,7.5,6.43,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,60,55,8,139,7.38,6.55,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,59,54,8,139,7.36,6.56,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,58,53,8,139,7.34,6.57,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,57,52,8,139,7.32,6.58,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,57,51,8,139,7.22,6.71,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,57,50,8,139,7.11,6.84,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,56,49,8,139,7.1,6.86,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,55,48,8,139,7.08,6.88,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,55,47,8,139,6.99,7.02,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,54,46,8,139,6.97,7.04,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,53,45,8,139,6.96,7.07,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,52,44,8,139,6.95,7.09,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,52,43,7,139,6.86,7.26,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,52,42,7,139,6.77,7.43,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,52,41,7,139,6.68,7.61,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,51,40,7,139,6.67,7.65,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,50,39,7,139,6.67,7.69,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,49,38,7,139,6.66,7.74,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,49,37,7,139,6.58,7.95,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,48,36,7,139,6.57,8.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,47,35,7,139,6.56,8.06,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,47,34,6,139,6.49,8.29,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,47,33,5,139,6.41,8.55,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,46,32,5,139,6.41,8.62,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,45,31,5,139,6.4,8.71,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,44,30,5,139,6.4,8.8,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,43,29,5,139,6.4,8.9,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,42,28,5,139,6.39,9.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,36,27,5,139,6.71,8.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,35,26,5,139,6.7,8.08,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,31,25,5,139,6.88,7.44,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,31,24,5,139,6.81,7.75,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,30,23,5,139,6.8,7.83,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,26,22,5,139,6.98,7.09,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,26,21,5,139,6.91,7.43,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,24,20,5,139,6.96,7.2,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,23,19,5,139,6.95,7.26,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,23,18,5,139,6.88,7.67,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,22,17,5,139,6.87,7.76,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,22,16,5,139,6.81,8.25,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,21,15,5,139,6.8,8.4,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,20,14,5,139,6.79,8.57,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,20,13,5,139,6.73,9.23,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,20,12,5,139,6.67,10.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,20,11,5,139,6.61,10.91,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,16,10,5,139,6.76,9.6,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,15,9,5,139,6.76,10.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,15,8,4,139,6.7,11.25,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,14,7,4,139,6.69,12.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,14,6,4,139,6.63,14.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,14,5,4,139,6.57,16.8,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,13,4,4,139,6.57,19.5,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,7,3,4,139,6.82,14.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,7,2,4,139,6.76,21.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,7,1,4,139,6.71,42.0,1
Pokhara Avengers,Biratnagar Kings,Kathmandu,1,0,4,139,6.95,0.0,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,98,114,10,101,4.0,5.16,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,98,113,10,101,3.43,5.2,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,98,112,10,101,3.0,5.25,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,98,111,10,101,2.67,5.3,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,97,110,10,101,3.0,5.29,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,96,109,10,101,3.27,5.28,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,96,108,10,101,3.0,5.33,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,96,107,10,101,2.77,5.38,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,92,106,10,101,4.29,5.21,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,92,105,10,101,4.0,5.26,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,92,104,10,101,3.75,5.31,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,92,103,10,101,3.53,5.36,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,91,102,10,101,3.67,5.35,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,87,101,10,101,4.74,5.17,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,87,100,10,101,4.5,5.22,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,86,99,10,101,4.57,5.21,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,85,98,10,101,4.64,5.2,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,84,97,10,101,4.7,5.2,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,84,96,10,101,4.5,5.25,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,84,95,10,101,4.32,5.31,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,84,94,10,101,4.15,5.36,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,84,93,9,101,4.0,5.42,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,83,92,9,101,4.07,5.41,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,83,91,9,101,3.93,5.47,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,83,90,8,101,3.8,5.53,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,82,89,8,101,3.87,5.53,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,81,88,8,101,3.94,5.52,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,80,87,8,101,4.0,5.52,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,80,86,8,101,3.88,5.58,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,79,86,8,101,4.06,5.51,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,79,85,8,101,3.94,5.58,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,78,84,8,101,4.0,5.57,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,77,83,8,101,4.05,5.57,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,73,82,8,101,4.58,5.34,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,72,81,8,101,4.62,5.33,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,71,80,8,101,4.65,5.33,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,70,79,8,101,4.68,5.32,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,70,78,8,101,4.57,5.38,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,69,77,8,101,4.6,5.38,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,68,76,8,101,4.64,5.37,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,67,75,8,101,4.67,5.36,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,67,74,8,101,4.57,5.43,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,66,73,8,101,4.6,5.42,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,66,72,8,101,4.5,5.5,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,65,71,8,101,4.53,5.49,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,65,70,7,101,4.44,5.57,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,65,69,7,101,4.35,5.65,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,65,68,7,101,4.27,5.74,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,64,67,7,101,4.3,5.73,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,62,66,7,101,4.44,5.64,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,62,65,7,101,4.36,5.72,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,58,64,7,101,4.71,5.44,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,58,63,7,101,4.63,5.52,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,58,62,6,101,4.55,5.61,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,58,61,6,101,4.47,5.7,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,57,60,6,101,4.5,5.7,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,57,59,6,101,4.43,5.8,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,57,58,6,101,4.35,5.9,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,53,57,6,101,4.67,5.58,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,47,56,6,101,5.16,5.04,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,41,55,6,101,5.63,4.47,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,40,54,6,101,5.64,4.44,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,40,53,6,101,5.55,4.53,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,39,52,6,101,5.56,4.5,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,39,51,6,101,5.48,4.59,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,37,51,6,101,5.65,4.35,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,36,50,6,101,5.66,4.32,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,36,49,6,101,5.58,4.41,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,35,48,6,101,5.58,4.38,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,35,47,6,101,5.51,4.47,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,34,46,6,101,5.51,4.43,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,34,45,6,101,5.44,4.53,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,34,44,6,101,5.37,4.64,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,33,43,6,101,5.38,4.6,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,31,42,6,101,5.46,4.43,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,31,41,6,101,5.39,4.54,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,25,40,6,101,5.77,3.75,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,25,39,5,101,5.7,3.85,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,24,39,5,101,5.78,3.69,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,24,38,5,101,5.71,3.79,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,24,37,5,101,5.64,3.89,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,24,36,5,101,5.57,4.0,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,24,35,5,101,5.51,4.11,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,18,34,5,101,5.86,3.18,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,17,33,5,101,5.86,3.09,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,16,32,5,101,5.86,3.0,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,16,31,5,101,5.8,3.1,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,15,30,5,101,5.8,3.0,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,11,29,5,101,6.0,2.28,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,10,28,5,101,6.0,2.14,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,6,27,5,101,6.19,1.33,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,2,26,5,101,6.38,0.46,1
Janakpur Bolts,Kathmandu Gurkhas,Kathmandu,0,25,5,101,6.57,0.0,1
Lumbini Lions,Karnali Yaks,Kathmandu,129,114,10,128,0.0,6.79,0
Lumbini Lions,Karnali Yaks,Kathmandu,128,113,10,128,0.86,6.8,0
Lumbini Lions,Karnali Yaks,Kathmandu,128,112,10,128,0.75,6.86,0
Lumbini Lions,Karnali Yaks,Kathmandu,124,111,10,128,3.33,6.7,0
Lumbini Lions,Karnali Yaks,Kathmandu,123,110,10,128,3.6,6.71,0
Lumbini Lions,Karnali Yaks,Kathmandu,119,109,10,128,5.45,6.55,0
Lumbini Lions,Karnali Yaks,Kathmandu,119,108,10,128,5.0,6.61,0
